start_ip,end_ip,join_key,name,domain,type,asn,as_name,as_domain,as_type,country
107.6.147.128,107.6.147.255,107.6.0.0,SingleHop,inap.com,hosting,AS32475,SingleHop LLC,singlehop.com,hosting,US
12.176.121.161,12.176.121.161,12.176.0.0,STEPHENSON WHOLESALE,stephens.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.156.184.96,122.156.184.127,122.156.0.0,Heihe internal revenue check office,vip.hl.cn,business,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN
12.47.164.112,12.47.164.127,12.47.0.0,Swift Transportation,swifttrans.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
107.182.193.32,107.182.193.39,107.182.0.0,MSA Professional Services,msa-ps.com,business,AS22534,CS Technologies,cstechnologies.com,isp,US
12.168.177.16,12.168.177.31,12.168.0.0,NATCHEZ ELEVANCE,elevance.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.235.42.128,109.235.42.135,109.235.0.0,Peer Kohlstetter trading as Hessenkom GmbH & Co. KG,hessenkom.de,isp,AS50469,Peer Kohlstetter trading as Hessenkom GmbH & Co. KG,hessenkom.de,isp,DE
12.176.128.248,12.176.128.255,12.176.0.0,PREMIER HEALTH ASSOCIATES,premierhealthassociates.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.205.4.136,109.205.4.139,109.205.0.0,900 RUE DU MAS DE VERCHANT,netiwan.fr,isp,AS198682,NETIWAN SAS,netiwan.fr,isp,FR
12.179.63.144,12.179.63.151,12.179.0.0,TECHNOLOGY,ltdtechnology.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.3.187.99,122.3.187.99,122.3.0.0,44-9404503_BIGNET,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
108.250.240.248,108.250.240.255,108.250.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.228.165.104,12.228.165.111,12.228.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.227.86.224,122.227.86.227,122.227.0.0,CHENMEIXIAN,qzptt.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
122.3.9.191,122.3.9.191,122.3.0.0,CBG__201211220015486_HOBBIES OF ASIA,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
119.93.78.32,119.93.78.39,119.93.0.0,18-4319776_KYOCERA ASIA PACIFIC PTE. LTD.,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.27.94.32,12.27.94.39,12.27.0.0,SERVICEMASTER,servicemaster-mb.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
103.99.115.125,103.99.115.127,103.99.0.0,HOST EDU PRIVATE LIMITED,hostdare.com,hosting,AS40065,CNSERVERS LLC,cnservers.com,hosting,IN
104.156.53.0,104.156.53.0,104.156.0.0,Strategic Technology Solutions,smythbros.com,business,AS29802,"HIVELOCITY, Inc.",hivelocity.net,hosting,BZ
124.105.239.188,124.105.239.188,124.105.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.3.51.141,122.3.51.141,122.3.0.0,SMEVAL2021010861433_ENTERPRISE Client,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.231.33.128,12.231.36.191,12.231.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
113.28.61.248,113.28.61.255,113.28.0.0,Hong Kong Telecommunications (HKT) Limited Business Internet,hkt-enterprise.com,isp,AS4515,HKT Limited,hkt-enterprise.com,isp,HK
108.80.82.248,108.80.83.15,108.80.0.0,Private Customer - AT&T Internet Services,ads-internet.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.27.251.0,12.27.251.255,12.27.0.0,ATT SOLUTIONS GCSC,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.27.171.136,12.27.171.143,12.27.0.0,JELD-WEN,jeld-wen.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
107.213.39.32,107.213.39.55,107.213.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
108.168.187.24,108.168.187.31,108.168.0.0,SoftLayer,ibm.com,isp,AS36351,SoftLayer Technologies Inc.,softlayer.com,isp,US
111.223.238.0,111.223.238.255,111.223.0.0,Micron21 Melbourne Datacentre Co-Location Dedicated Servers Web Hosting,micron21.com,hosting,AS38880,Micron21 Datacentre Pty Ltd,micron21.com,hosting,AU
103.4.166.128,103.4.166.135,103.4.0.0,CTP Line,ctpline.co.id,business,AS58369,PT. Fiber Networks Indonesia,fiber.net.id,isp,ID
117.239.48.64,117.239.48.71,117.239.0.0,APPOLLO HOSPITALS,apollohospitals.com,business,AS9829,National Internet Backbone,bsnl.co.in,isp,IN
113.35.63.56,113.35.63.63,113.35.0.0,UCOM Corporation,ucom.ne.jp,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
123.252.131.8,123.252.131.15,123.252.0.0,INDICA RESEARCH CONSUMER INSIGHTS,tatacommunications.com,isp,AS17762,Tata Teleservices Maharashtra Ltd,tataindicom.com,isp,IN
119.231.0.0,119.231.255.255,119.231.0.0,OPTAGE Inc.,optage.co.jp,isp,AS17511,OPTAGE Inc.,optage.co.jp,isp,JP
12.31.112.0,12.31.112.31,12.31.0.0,TELECOMP,telecomp.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.189.211.0,109.189.211.255,109.189.0.0,"Fredrikstad, Norway",wroctichipbeaudeku.tk,business,AS2119,Telenor Norge AS,telenor.no,isp,NO
124.106.19.2,124.106.19.2,124.106.0.0,43-7261235_ST PETER LIFE PLAN INCORPORATION,stpeter.com.ph,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
104.237.50.72,104.237.50.79,104.237.0.0,RackNerd LLC,racknerd.com,business,AS18450,"WebNX, Inc.",webnx.com,hosting,US
122.180.140.236,122.180.140.255,122.180.0.0,BHARTI Airtel Ltd.,airtel.in,isp,AS24560,"Bharti Airtel Ltd., Telemedia Services",airtel.com,isp,IN
109.238.74.216,109.238.74.223,109.238.0.0,Inventas Business Solutions,inventas.co.uk,business,AS16082,Spitfire Network Services Limited,spitfire.co.uk,isp,GB
107.198.10.96,107.198.10.103,107.198.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.179.210.56,12.179.210.63,12.179.0.0,MICHELS CORPORATION,michels.us,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.15.13.208,12.15.13.215,12.15.0.0,THORO PACKAGING INC,thoropackaging.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.59.72.0,104.59.72.15,104.59.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
119.9.186.248,119.9.187.7,119.9.0.0,RSPC-UK-HABITAT3 IP Space,rackspace.com,hosting,AS58683,Rackspace.com Sydney,rackspace.com,hosting,AU
115.231.27.0,115.231.27.255,115.231.0.0,Hangzhou Wangding Technology Co. Ltd,huptt.zj.cn,business,AS58461,CT-HangZhou-IDC,chinatelecom.cn,isp,CN
122.3.179.37,122.3.179.37,122.3.0.0,18-3339575_RBH HORTALEZA & BEAUTY SUPPLY,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.106.168.128,12.106.168.255,12.106.0.0,INTERNATIONAL TRANSMISSION CO,itctransco.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.138.232.144,12.138.232.159,12.138.0.0,ARIZONA BEVERAGES USA LLC,drinkarizona.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.159.203.24,109.159.203.31,109.159.0.0,FTIP004111146 Mott MacDonald Ltd,mottmac.com,business,AS2856,British Telecommunications PLC,bt.com,isp,GB
107.192.207.224,107.192.207.247,107.192.0.0,Private Customer - AT&T Internet Services,ads-internet.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.28.166.136,12.28.166.143,12.28.0.0,SD SHREDDING INC,totalsecureshredding.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.155.91.232,12.155.91.239,12.155.0.0,SOUTHERN REFRIGERATION CO,southernrefcorp.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
119.93.138.243,119.93.138.243,119.93.0.0,SMEBCD2017051850697_PHILIPPINE ARMY FINANCE CENTER PRODUCERS INTEGRATED COOP,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
107.6.177.0,107.6.177.7,107.6.0.0,Unity Technologies SF,unity.com,business,AS32475,SingleHop LLC,singlehop.com,hosting,US
12.208.101.136,12.208.101.143,12.208.0.0,MIDWEST WAREHOUSE,midwestwarehouse.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.33.63.40,12.33.63.47,12.33.0.0,EM-3.NETWORKS-LATINO.YOUTH.HI,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.106.119.14,124.106.119.14,124.106.0.0,CBGLAG2017121303147_DEPARTMENT OF PUBLIC WORKS AND HIGHWAYS,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
104.239.184.64,104.239.184.71,104.239.0.0,Screendragon,screendragon.com,business,AS27357,Rackspace Hosting,rackspace.com,hosting,US
119.92.227.141,119.92.227.141,119.92.0.0,SMEMKT2017081013544_JP SEKKEI CORP.,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
108.162.51.192,108.162.51.207,108.162.0.0,Cablevision Systems Corp.,cablevision.com,isp,AS6128,Cablevision Systems Corp.,cablevision.com,isp,US
122.3.87.201,122.3.87.201,122.3.0.0,CBGMEY2016100579288_Wellmade Manufacturing Corporation - Luzon w/ mrc approvaL PER EMAIL/IPLUS: MARY PELAyo dated 10/25/16,wellmade.com.ph,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
119.92.231.31,119.92.231.37,119.92.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
103.90.202.0,103.90.202.255,103.90.0.0,"1610 Triumph Building,",pcdsi.ph,business,AS136503,"Personal Collection Direct Selling, Inc.",pcdsi.ph,business,PH
12.162.220.240,12.162.220.255,12.162.0.0,"SWEETGREEN, INC.",sweetgreen.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.229.196.56,12.229.196.63,12.229.0.0,INDUSTRIAL ELECTRONIC SUPPLY,goies.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
123.233.247.40,123.233.247.47,123.233.0.0,JiNan-shandongchenghuaxinxikejiyouxiangongsi-jinanzhangxingjianshejituanyouxiangongsi,cnc-noc.net,business,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN
122.53.56.96,122.53.56.96,122.53.0.0,"SMECDO2016061326601_ROMSAN REF-CON MARKETING AND SERVICES, INC.",pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.185.2.24,122.185.2.31,122.185.0.0,BHARTI Airtel Ltd.,airtel.in,isp,AS9498,BHARTI Airtel Ltd.,airtel.in,isp,IN
113.42.150.200,113.42.150.207,113.42.0.0,UCOM Corporation,ucom.ne.jp,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
12.190.115.136,12.190.115.143,12.190.0.0,GTT COMMUNICATIONS INC.-USPS-,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.104.145.140,124.104.145.140,124.104.0.0,SMELPN2019052423202_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.213.59.224,122.213.59.231,122.213.0.0,ARTERIA Networks Corp.,arteria-hikari.net,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
12.196.144.232,12.196.144.239,12.196.0.0,CALL ONE INCCLO01-CUSTOMER ME,callone.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.14.119.224,12.14.119.231,12.14.0.0,U.S. TELEPACIFIC CORP.,tpx.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.15.41.0,12.15.41.143,12.15.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
108.215.112.0,108.215.175.255,108.215.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.68.229.200,12.68.229.207,12.68.0.0,NEILL-LAVIELLE SUPPLY COM,neill-lavielle.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
118.102.200.72,118.102.200.79,118.102.0.0,"Plot no: 2, dubey nagar, Block â€˜câ€™, Hudkeshwar road, Nagpur.",aircel.co.in,isp,,,,unknown,IN
122.220.25.32,122.220.25.39,122.220.0.0,ARTERIA Networks Corporation,arteria-net.com,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
122.3.114.229,122.3.114.229,122.3.0.0,SMEMOL2018062290922_MOTHER THERESA SCHOOL INC,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
123.232.45.8,123.232.45.15,123.232.0.0,JiNan-zuoxiuzhenhuibinlvguan,cnc-noc.net,business,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN
109.159.203.240,109.159.203.247,109.159.0.0,FTIP006302269 IP MASTER,bt.com,isp,AS2856,British Telecommunications PLC,bt.com,isp,GB
104.143.17.192,104.143.17.255,104.143.0.0,Pui Kay Lam,,business,,,,unknown,US
124.105.5.192,124.105.5.192,124.105.0.0,SMESTQ2017051858751_SGS HUMAN RESOURCES CORP.,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
104.184.0.0,104.184.7.255,104.184.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.207.44.232,12.207.44.239,12.207.0.0,DISABILITY SERVICES OF THE SOU,dsswtx.org,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
103.217.124.0,103.217.127.255,103.217.0.0,Light Air Transmission Pvt. Ltd.,xfinityinternet.in,isp,,,,unknown,IN
12.167.121.224,12.167.122.159,12.167.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.107.57.150,124.107.57.150,124.107.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.52.8.128,122.52.8.135,122.52.0.0,2-8326397_COB-CA HERNANDEZ-SONY INTERNETTV-SM MOA,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.218.39.80,12.218.39.87,12.218.0.0,FELLOWSHIP BIBLE CHURCH O,fellowshipar.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.3.22.42,122.3.22.42,122.3.0.0,CBGBLG2021011144391_ENTERPRISE Client,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
124.106.237.100,124.106.237.100,124.106.0.0,SMELAG2021010851502_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.3.51.166,122.3.51.166,122.3.0.0,CBGMRD2021020209034_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.145.83.160,12.145.83.167,12.145.0.0,RESTORATION PLUS,restplus.net,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.31.148.140,12.31.148.151,12.31.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.8.237.224,104.8.237.247,104.8.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
119.92.247.17,119.92.247.17,119.92.0.0,18-4285874_GATEWAY INTERNET CAFE,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.35.13.200,12.35.13.207,12.35.0.0,KOHLS CORPORATION,kohls.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.34.39.96,12.34.39.111,12.34.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.154.95.208,12.154.95.215,12.154.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.140.31.64,104.140.31.95,104.140.0.0,GRS Corporation,grscorp.com,business,AS62904,Eonix Corporation,eonix.net,hosting,US
12.231.5.64,12.231.5.95,12.231.0.0,ATTSOUTH CAR DIV OF ST INFO,spart7.org,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.224.1.96,122.224.1.99,122.224.0.0,Shaoxing Fufang LTD,sxptt.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.24.125.152,12.24.125.159,12.24.0.0,COMMUNITY FIRST BANK,community1st.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
119.93.131.183,119.93.131.183,119.93.0.0,"SMESPR2017102671022_VITREARTUS GLASS ART CO., INC.",pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
107.141.136.24,107.141.136.159,107.141.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
115.147.19.216,115.147.19.216,115.147.0.0,CBGSTQ2021072636705_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
113.28.22.224,113.28.22.255,113.28.0.0,LEGISLATIVE COUNCIL SECRETARIAT,pccw.com,isp,AS4515,HKT Limited,hkt-enterprise.com,isp,HK
12.18.63.192,12.18.63.223,12.18.0.0,PAN OCEANIC,panoceanicgroup.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.160.154.144,12.160.154.151,12.160.0.0,ADTRAV TRAVEL MANAGEMENT,adtrav.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.30.149.196,124.30.149.207,124.30.0.0,XPS,sifytechnologies.com,isp,AS9583,Sify Limited,sifycorp.com,isp,IN
124.106.25.247,124.106.25.247,124.106.0.0,SMEQCY2017110812248_STUDIO1 MULTIMEDIA PRODUCTIONS INC.,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
115.238.71.240,115.238.71.243,115.238.0.0,Hangzhou Head world cable system Co. Ltd.,hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.203.169.96,12.203.169.111,12.203.0.0,LIEBERT CORPORATION,liebertgmbh.de,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.150.58.72,12.150.58.79,12.150.0.0,2032H5-19-F-00011INTERNAL REV,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.230.53.0,12.230.54.199,12.230.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
108.74.240.192,108.74.240.199,108.74.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.2.225.168,109.2.225.171,109.2.0.0,Static IP,acs2i.fr,business,AS15557,SFR SA,sfr.fr,isp,FR
121.96.233.0,121.96.233.255,121.96.0.0,BayanTel Broadband DSL - NetPremium,bayantel.com.ph,isp,AS6648,"Bayan Telecommunications, Inc.",bayan.com.ph,isp,PH
12.193.232.64,12.193.232.71,12.193.0.0,ADESA,adesa.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
114.251.145.0,114.251.145.31,114.251.0.0,HTZH,cnc-noc.net,business,AS4808,China Unicom Beijing Province Network,chinaunicom.cn,isp,CN
122.52.125.168,122.52.125.168,122.52.0.0,SMECDO2017121320728_D' MORVIE SUITES,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.207.37.208,12.207.37.223,12.207.0.0,INTERNATIONAL EDUCATION,ieccolleges.com,education,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.130.207.0,12.130.208.15,12.130.0.0,CERFnet,cerf.net,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.49.172.0,104.49.172.15,104.49.0.0,Allen Scarpetti,allenscarpetti.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.184.13.80,12.184.13.247,12.184.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.75.213.0,109.75.215.255,109.75.0.0,inexio Informationstechnologie,inexio.net,isp,AS42652,inexio Informationstechnologie und Telekommunikation Gmbh,inexio.net,isp,DE
108.214.183.168,108.214.183.175,108.214.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
113.43.103.96,113.43.103.103,113.43.0.0,IGAKU-SHOIN Ltd.,igaku-shoin.co.jp,business,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
107.150.43.224,107.150.44.15,107.150.0.0,"Nocix, LLC",nocix.net,hosting,AS33387,"Nocix, LLC",nocix.net,hosting,US
118.174.4.48,118.174.4.55,118.174.0.0,"Hospital, Sisaket province",ntplc.co.th,business,AS131293,TOT Public Company Limited,tot.co.th,isp,TH
119.93.234.179,119.93.234.179,119.93.0.0,25014170273_Lear PETC,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.54.205.132,122.54.205.132,122.54.0.0,CBGIMU2019052208616_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
108.225.214.152,108.225.214.159,108.225.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
114.255.142.96,114.255.142.103,114.255.0.0,BJGSGYMSPYXGS,bta.net.cn,isp,AS4808,China Unicom Beijing Province Network,chinaunicom.cn,isp,CN
122.227.54.68,122.227.54.71,122.227.0.0,maodian primary school,hz.zj.cn,education,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.226.48.128,12.226.48.135,12.226.0.0,RUSSELL COUNTY E911,russell911.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.219.217.24,12.219.217.31,12.219.0.0,INDEPENDENT LIVING CENTER OF,ilcsemo.org,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.54.143.153,122.54.143.153,122.54.0.0,32-2661266_\ONOMATOPOEIA INC.\,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
107.218.160.24,107.218.160.31,107.218.0.0,Sarah Compton01312013145904690,sarahcomptoncreative.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.220.201.128,122.220.201.191,122.220.0.0,UCOM Corporation,ucom.ne.jp,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
108.246.59.208,108.246.59.215,108.246.0.0,Private Customer - AT&T Internet Services,ads-internet.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.52.189.204,122.52.189.204,122.52.0.0,CBGGNT2021012903019_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.214.121.192,12.214.122.15,12.214.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
114.255.213.0,114.255.213.63,114.255.0.0,GUANGLIHE,hdlysys.com,business,AS4808,China Unicom Beijing Province Network,chinaunicom.cn,isp,CN
108.217.242.184,108.217.242.191,108.217.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.233.197.112,12.233.197.119,12.233.0.0,PACIFIC SERVICE CREDIT UNION,pacificservice.org,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.205.4.44,109.205.4.55,109.205.0.0,SMAC NIMES,netiwan.fr,isp,AS198682,NETIWAN SAS,netiwan.fr,isp,FR
104.184.12.96,104.184.12.119,104.184.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.89.10.0,104.89.15.255,104.89.0.0,"Akamai Technologies, Inc.",akamai.com,isp,AS20940,Akamai International B.V.,akamai.com,isp,US
118.174.47.132,118.174.47.135,118.174.0.0,TOT Public Company Limited,tot.co.th,isp,AS23969,TOT Public Company Limited,tot.co.th,isp,TH
12.234.170.176,12.234.170.183,12.234.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
107.6.163.32,107.6.163.39,107.6.0.0,SingleHop LLC,inap.com,hosting,AS32475,SingleHop LLC,singlehop.com,hosting,US
104.227.52.64,104.227.52.95,104.227.0.0,B2 Net Solutions Inc.,b2netsolutions.com,isp,AS55286,B2 Net Solutions Inc.,b2netsolutions.com,isp,US
12.171.167.112,12.171.167.127,12.171.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
116.236.238.64,116.236.238.71,116.236.0.0,"Shanghai Giant Internet Technology Co., Ltd.",online.sh.cn,isp,AS4812,China Telecom (Group),chinatelecom.com.cn,isp,CN
104.176.40.8,104.176.40.15,104.176.0.0,Evoke Brands inc,evokebrand.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.51.143.8,12.51.143.15,12.51.0.0,"JAMESON, LLC",jamesonllc.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.71.207.136,12.71.207.143,12.71.0.0,"CALERO SOFTWARE, LLCC-O FIDEL",fnf.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.107.251.184,124.107.251.184,124.107.0.0,SMEQPO2022011787178_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
115.236.79.116,115.236.79.119,115.236.0.0,"Your Clothing Co., Ltd. of Hangzhou",chinaren.com.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
103.150.232.0,103.150.232.255,103.150.0.0,ShareInvestor Pte Ltd,shareinvestor.com,business,AS140605,ShareInvestor Pte Ltd,shareinvestor.com,business,SG
12.227.5.120,12.227.5.127,12.227.0.0,WESTERN OIL FIELDS SUPPLY CO,western-oil.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
115.147.5.7,115.147.5.7,115.147.0.0,CBGLPN2021073025720_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
109.205.192.4,109.205.192.15,109.205.0.0,Universal IT B.V,universal.cloud,business,AS59545,VXbits,vxbits.net,hosting,NL
118.175.68.5,118.175.68.6,118.175.0.0,Static IP Addresses for Internet Services,ntplc.co.th,isp,AS23969,TOT Public Company Limited,tot.co.th,isp,TH
122.3.165.240,122.3.165.247,122.3.0.0,LDI01-082003-00001_LAGUNA DAI-ICHI INC - LAGUNA,laguna-daiichi.com.ph,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
118.175.70.152,118.175.70.152,118.175.0.0,TOT PLC Broadband CustomerID 025640887 Thailand,tot.co.th,isp,AS23969,TOT Public Company Limited,tot.co.th,isp,TH
12.220.211.224,12.220.211.231,12.220.0.0,ADVANCED DRAINAGE SYSTEMS,ads-pipe.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.54.211.205,122.54.211.247,122.54.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.182.146.216,12.182.146.223,12.182.0.0,PIZZA PROPERTIES,peterpiperpizza.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
